173	90	0.859
789	13	0.7815
236	36	0.136
246	23	0.4415
33	100	0.602
857	32	0.09
401	68	0.687
911	99	0.4005
107	16	0.59
178	50	0.7405
158	32	0.9685
820	63	0.728
396	100	0.2595
312	19	0.4925
950	95	0.267
108	82	0.937
319	61	0.796
805	31	0.3955
608	55	0.0485
262	19	0.245
248	12	0.891
743	66	0.789
695	67	0.59
363	8	0.908
512	70	0.755
272	64	0.675
222	32	0.7235
564	10	0.9635
461	80	0.859
555	69	0.7255
466	77	0.5025
580	72	0.9465
154	11	0.619
105	1	0.022
127	80	0.925
595	22	0.9295
423	83	0.5825
938	29	0.745
809	55	0.8105
356	45	0.9515
699	53	0.6725
1	25	0.7255
521	93	0.675
527	71	0.9005
929	3	0.7985
231	47	0.7405
420	26	0.2765
418	92	0.3085
620	15	0.432
174	95	0.0945
348	53	0.847
378	38	0.9125
924	30	0.3375
246	81	0.801
249	34	0.9055
973	26	0.874
45	83	0.4005
857	38	0.046
581	76	0.539
84	29	0.869
674	63	0.4805
385	97	0.8665
158	86	0.4925
603	94	0.0705
280	73	0.893
96	29	0.7865
300	36	0.529
31	48	0.4565
698	48	0.602
815	1	0.4805
268	12	0.7765
138	10	0.546
898	90	0.2235
255	92	0.41
274	1	0.3205
4	9	0.068
884	22	0.9125
236	41	0.4805
522	19	0.6625
211	41	0.8665
699	54	0.789
151	50	0.4415
399	52	0.33
911	82	0.522
551	91	0.6115
963	44	0.7185
439	55	0.522
803	45	0.454
892	60	0.211
870	5	0.825
643	8	0.5365
566	35	0.4925
289	72	0.6555
300	6	0.5415
941	72	0.1895
139	87	0.2015
206	58	0.1725
907	16	0.5435
548	79	0.9005
816	90	0.784
90	13	0.437
936	71	0.4925
200	18	0.755
346	71	0.7985
548	6	0.9515
981	43	0.272
768	68	0.2255
434	86	0.073
650	60	0.41
861	24	0.7305
852	20	0.59
310	55	0.631
500	77	0.0945
425	20	0.6285
281	51	0.546
512	17	0.2475
788	70	0.636
151	12	0.699
504	60	0.847
869	63	0.2645
415	2	0.7235
198	81	0.694
967	12	0.7865
845	2	0.728
762	97	0.682
279	70	0.3085
209	47	0.597
405	37	0.124
724	34	0.216
988	66	0.7355
832	16	0.0435
179	33	0.7015
144	74	0.3445
818	13	0.0655
937	14	0.4515
502	91	0.5705
931	31	0.4345
960	27	0.7915
905	52	0.0825
998	93	0.6385
732	30	0.056
434	61	0.5025
161	96	0.665
455	16	0.694
590	10	0.8545
368	12	0.194
627	26	0.1895
644	54	0.7425
545	83	0.937
234	31	0.6915
691	57	0.0435
707	30	0.648
461	85	0.4465
360	84	0.8545
731	41	0.658
86	80	0.9055
549	80	0.9295
613	89	0.9295
176	68	0.357
872	23	0.352
1	96	0.869
14	37	0.2255
843	50	0.432
247	38	0.716
364	16	0.58
987	5	0.4125
852	46	0.478
546	57	0.199
17	75	0.4585
452	10	0.796
782	83	0.2085
873	87	0.898
822	81	0.5825
873	1	0.772
911	55	0.6215
170	35	0.563
953	41	0.017
645	3	0.9125
391	2	0.0195
831	28	0.107
266	88	0.5195
622	70	0.6165
653	2	0.903
406	25	0.143
38	14	0.813
40	20	0.5145
993	86	0.1115
486	34	0.575
1000	13	0.784
213	23	0.847
205	76	0.7815
907	87	0.842
484	65	0.9685
583	17	0.6335
576	64	0.886
457	43	0.8885
598	12	0.961
345	60	0.272
810	5	0.1505
903	20	0.2765
355	81	0.4855
463	97	0.7135
100	81	0.5945
49	9	0.0195
912	1	0.9565
97	38	0.954
171	49	0.318
19	86	0.903
219	59	0.2745
865	41	0.4685
142	61	0.6045
877	92	0.891
285	27	0.3615
144	88	0.7255
646	98	0.0705
692	17	0.1505
286	18	0.9465
733	62	0.7525
894	12	0.966
275	41	0.517
593	91	0.5705
589	58	0.0095
445	90	0.4975
402	77	0.0605
684	46	0.289
745	15	0.551
558	58	0.1895
451	23	0.8495
405	66	0.6915
249	76	0.932
48	78	0.704
747	72	0.6895
92	35	0.4635
374	12	0.937
731	54	0.721
883	15	0.0775
225	62	0.806
460	66	0.8325
149	55	0.789
522	87	0.5605
868	67	0.614
651	4	0.6915
991	51	0.7745
109	96	0.631
80	55	0.0195
561	37	0.8495
696	33	0.3155
997	7	0.6505
739	26	0.5
82	57	0.8545
527	23	0.483
24	40	0.4975
147	9	0.3275
1	79	0.0195
960	68	0.7695
710	62	0.677
169	62	0.177
658	46	0.313
762	24	0.131
586	61	0.67
668	42	0.813
511	84	0.42
978	55	0.9225
491	2	0.614
514	51	0.7645
597	87	0.5825
435	8	0.056
359	22	0.5435
308	76	0.124
710	60	0.073
802	75	0.7815
655	46	0.182
907	54	0.893
799	44	0.119
266	23	0.711
773	4	0.944
691	35	0.6625
43	36	0.6725
730	90	0.2425
665	63	0.619
547	89	0.7985
620	13	0.0825
45	87	0.1795
110	53	0.5655
197	35	0.954
79	73	0.745
373	60	0.221
33	93	0.335
121	16	0.398
712	66	0.6795
314	6	0.2525
434	67	0.5095
632	95	0.1845
285	1	0.289
676	69	0.4395
64	22	0.2305
707	74	0.408
143	30	0.5075
781	31	0.92
354	71	0.1045
291	83	0.8445
108	61	0.932
478	84	0.4055
149	93	0.8835
62	49	0.7525
427	98	0.687
835	68	0.8205
363	22	0.779
819	95	0.09
235	68	0.886
569	83	0.471
961	73	0.4125
893	57	0.124
929	29	0.789
787	22	0.4055
735	38	0.534
731	93	0.6335
848	94	0.141
393	21	0.818
712	83	0.2815
579	100	0.6725
192	44	0.796
493	37	0.2185
47	2	0.6505
633	43	0.66
421	20	0.6965
75	86	0.9395
235	41	0.876
221	87	0.9565
453	82	0.8085
807	84	0.4855
947	12	0.779
648	18	0.607
941	60	0.762
390	45	0.893
679	33	0.092
128	47	0.5605
578	87	0.869
236	70	0.903
875	1	0.8155
737	19	0.512
653	71	0.801
255	88	0.408
817	81	0.966
292	23	0.9125
726	9	0.5775
106	85	0.796
881	71	0.0095
423	49	0.641
844	61	0.624
188	100	0.563
18	14	0.944
929	57	0.437
526	99	0.575
93	67	0.624
702	1	0.7065
826	63	0.546
551	82	0.852
530	3	0.5
999	91	0.1045
344	57	0.177
970	63	0.7085
921	16	0.33
597	33	0.6285
692	22	0.5415
302	59	0.636
310	9	0.4565
41	61	0.825
28	14	0.711
886	72	0.7135
681	88	0.7575
712	50	0.8375
39	21	0.522
377	47	0.505
907	37	0.6795
451	60	0.6045
405	8	0.1625
230	23	0.7305
285	31	0.3105
701	59	0.5775
89	76	0.325
22	5	0.046
20	15	0.374
11	10	0.0705
4	47	0.136
683	19	0.864
975	74	0.4635
440	43	0.8545
776	35	0.466
596	75	0.046
342	46	0.835
752	15	0.6045
296	52	0.8275
