1949	25	0.5945
1625	49	0.842
1041	74	0.131
1524	88	0.864
1973	68	0.046
1887	52	0.4175
1485	11	0.6895
1137	1	0.2135
1791	38	0.7645
1132	3	0.8835
1680	68	0.932
1799	73	0.34
1366	46	0.9585
1494	66	0.585
1624	79	0.136
1443	55	0.772
1134	13	0.1045
1586	11	0.1285
1220	41	0.1795
1288	68	0.818
1389	8	0.5095
1191	3	0.6965
1527	16	0.432
1069	97	0.5435
1420	69	0.592
1348	94	0.9515
1218	18	0.8835
1360	3	0.4685
1879	95	0.9295
1981	32	0.8205
1699	87	0.784
1428	61	0.8085
1766	92	0.937
1408	39	0.1455
1691	37	0.915
1652	100	0.6625
1908	78	0.9005
1536	39	0.745
1768	89	0.6965
1276	53	0.9415
1710	97	0.6795
1378	46	0.876
1026	81	0.9585
1335	33	0.5415
1059	34	0.4635
1682	36	0.6115
1698	100	0.0195
1564	50	0.3325
1502	24	0.2575
1905	93	0.8085
1645	24	0.648
1554	88	0.869
1711	2	0.7765
1590	73	0.6895
1049	62	0.7985
1420	72	0.682
1410	55	0.3325
1562	97	0.675
1724	67	0.432
1477	94	0.602
1393	24	0.4125
1637	100	0.944
1513	95	0.1725
1498	44	0.153
1517	17	0.1965
1091	78	0.323
1990	86	0.5535
1246	15	0.5995
1123	80	0.4175
1971	81	0.91
1640	52	0.3325
1531	20	0.6675
1888	27	0.641
1264	18	0.3085
1593	24	0.9125
1758	70	0.653
1271	1	0.6505
1752	45	0.772
1688	51	0.8035
1309	56	0.687
1361	93	0.7425
1701	6	0.7475
1329	42	0.4805
1441	33	0.318
1676	21	0.376
1445	28	0.119
1015	24	0.636
1735	54	0.102
1481	55	0.825
1396	93	0.296
1373	38	0.2745
1013	93	0.932
1457	100	0.796
1076	91	0.7475
1101	71	0.0145
1135	34	0.694
1633	29	0.432
1278	95	0.806
1135	85	0.869
1379	12	0.4585
1442	81	0.7985
1731	91	0.6895
1643	25	0.4515
1402	62	0.619
1341	8	0.5585
1701	70	0.5415
1517	33	0.711
1747	15	0.66
1164	94	0.7595
1328	7	0.847
1854	77	0.772
1480	26	0.3205
1870	95	0.374
1430	94	0.085
1116	13	0.478
1093	31	0.7815
1804	54	0.068
1828	51	0.682
1929	53	0.7645
1657	27	0.2355
1656	21	0.609
1190	40	0.6675
1099	20	0.347
1040	72	0.772
1076	80	0.852
1721	7	0.7015
1110	79	0.9225
1521	20	0.022
1019	52	0.1555
1241	16	0.6625
1656	17	0.5245
1757	76	0.7525
1950	91	0.9585
1324	95	0.806
1362	4	0.3665
1004	66	0.966
1399	25	0.063
1716	37	0.187
1437	24	0.16
1559	97	0.4805
1575	39	0.898
1507	14	0.5025
1623	88	0.842
1506	71	0.9055
1923	65	0.874
1817	24	0.1385
1940	56	0.8885
1138	87	0.631
1405	11	0.7255
1312	45	0.5265
1776	71	0.59
1852	24	0.675
1629	59	0.908
1058	7	0.4055
1764	60	0.2255
1459	44	0.029
1705	43	0.529
1261	26	0.432
1490	89	0.0605
1376	99	0.1965
1183	31	0.925
1036	35	0.9415
1160	44	0.5435
1689	83	0.5365
1217	46	0.131
1100	36	0.2985
1696	4	0.7425
1776	76	0.114
1582	76	0.966
1519	32	0.6505
1809	71	0.449
1825	8	0.0435
1996	36	0.8035
1925	39	0.602
1983	44	0.5095
1167	11	0.0825
1535	53	0.949
1017	37	0.2915
1231	1	0.8495
1101	99	0.075
1763	18	0.7595
1436	87	0.903
1010	47	0.9585
1215	11	0.4855
1680	89	0.495
1130	57	0.0315
1606	24	0.221
1800	28	0.109
1351	18	0.4855
1495	79	0.5485
1834	42	0.6965
1060	25	0.4465
1724	64	0.512
1759	74	0.2305
1152	77	0.7935
1113	29	0.6915
1052	93	0.7085
1059	72	0.944
1336	18	0.238
1330	55	0.687
1135	95	0.228
1353	58	0.461
1390	71	0.631
1682	24	0.813
1407	2	0.6215
1374	49	0.859
1408	74	0.313
1090	6	0.7595
1528	94	0.4125
1897	78	0.677
1781	69	0.818
1091	83	0.619
1340	63	0.4735
1707	16	0.471
1462	35	0.25
1760	83	0.597
1902	81	0.7765
1713	46	0.4295
1587	1	0.704
1791	42	0.592
1234	57	0.3495
1124	60	0.4805
1739	79	0.585
1977	36	0.687
1958	45	0.25
1430	79	0.449
1179	59	0.784
1579	65	0.949
1405	93	0.5875
1285	42	0.7815
1213	10	0.6725
1200	99	0.4295
1798	31	0.636
1728	27	0.653
1842	98	0.5585
1695	39	0.842
1769	82	0.6965
1171	49	0.0195
1608	62	0.6555
1778	24	0.4635
1638	75	0.9565
1715	64	0.063
1262	66	0.711
1441	12	0.9125
1166	57	0.568
1028	100	0.8085
1681	7	0.925
1345	3	0.092
1647	8	0.233
1495	8	0.255
1017	17	0.643
1401	24	0.0245
1987	22	0.7695
1452	70	0.5315
1894	38	0.5825
1953	9	0.728
1904	72	0.6625
1420	83	0.653
1109	74	0.461
1981	73	0.539
1159	60	0.495
1226	78	0.313
1111	54	0.408
1243	88	0.9415
1734	31	0.7745
1482	29	0.711
1037	34	0.2355
1639	63	0.626
1178	80	0.762
1927	16	0.09
1068	37	0.3495
1725	80	0.4055
1716	93	0.425
1626	69	0.677
1434	24	0.7695
1817	55	0.136
1824	85	0.2595
1961	32	0.6845
1767	61	0.9465
1151	18	0.4515
1258	24	0.3325
1995	21	0.4465
1248	21	0.687
1484	40	0.488
1945	71	0.143
1394	99	0.534
1275	40	0.3375
1832	46	0.403
1580	41	0.5825
1541	27	0.9055
1695	42	0.5605
1757	47	0.716
1770	52	0.6555
1103	40	0.704
1358	8	0.5775
1390	52	0.818
1157	100	0.1115
1723	89	0.575
1402	98	0.039
1997	47	0.9055
1835	91	0.592
1493	22	0.194
1843	67	0.42
1192	17	0.3105
1617	89	0.6725
1438	96	0.306
1930	93	0.5875
1537	19	0.454
1441	19	0.0995
1848	7	0.3275
1974	87	0.67
1602	2	0.8375
1234	54	0.4855
1377	45	0.466
1314	19	0.6285
1845	86	0.9345
1201	20	0.461
1742	70	0.3885
1444	39	0.6165
1420	22	0.4635
1093	99	0.8155
1443	29	0.1215
1933	80	0.648
1379	82	0.818
1497	2	0.0245
1401	1	0.665
1852	91	0.789
1095	2	0.415
1252	39	0.597
1928	11	0.4925
1767	91	0.4805
1812	43	0.199
1602	77	0.8785
1022	90	0.4735
1515	57	0.075
1947	34	0.59
1379	48	0.721
1999	59	0.022
1644	68	0.556
1270	77	0.7815
1251	51	0.648
1024	6	0.347
1381	23	0.6165
1704	41	0.648
1779	96	0.563
1378	93	0.8205
1088	39	0.102
1358	69	0.876
1497	26	0.5195
1672	98	0.648
1088	16	0.444
1625	83	0.1965
1533	64	0.675
1651	24	0.5605
1334	11	0.187
1782	69	0.762
1393	34	0.4465
1882	33	0.9515
1414	4	0.1965
1343	18	0.4395
1448	33	0.4905
1268	74	0.813
1681	63	0.1795
1762	44	0.1505
1569	17	0.012
1196	43	0.83
1088	9	0.5605
1775	13	0.8155
1135	77	0.7865
1550	32	0.427
1681	19	0.7985
1120	78	0.5775
1240	33	0.653
1635	55	0.563
1507	44	0.738
1759	52	0.4585
1270	50	0.6915
1983	3	0.852
1877	88	0.9415
