1384	16	0.0095
1608	57	0.342
1519	51	0.5435
1809	72	0.546
1662	87	0.2935
1240	95	0.5195
1407	27	0.784
1798	48	0.5195
1696	72	0.9005
1266	53	0.556
1423	73	0.5415
1471	72	0.8495
1349	53	0.8445
1493	53	0.745
1309	1	0.716
1350	88	0.7355
1464	20	0.41
1221	38	0.022
1251	39	0.8205
1005	57	0.284
1103	8	0.4175
1600	72	0.5585
1624	81	0.9515
1485	97	0.539
1376	18	0.029
1604	60	0.262
1310	86	0.8955
1210	58	0.3035
1506	47	0.25
1553	42	0.59
1724	49	0.643
1405	16	0.039
1827	28	0.949
1179	31	0.9635
1781	69	0.818
1066	83	0.67
1762	89	0.5875
1157	24	0.325
1587	46	0.624
1852	17	0.954
1775	33	0.874
1597	58	0.374
1003	15	0.7595
1826	89	0.9465
1751	46	0.0705
1632	29	0.813
1819	77	0.0775
1614	87	0.505
1498	52	0.886
1013	56	0.0535
1742	51	0.0945
1143	3	0.109
1723	91	0.4565
1705	46	0.437
1074	96	0.4515
1883	74	0.6845
1768	94	0.5265
1952	94	0.7255
1050	34	0.1045
1692	48	0.8885
1075	80	0.8325
1410	100	0.2575
1482	60	0.592
1678	5	0.2065
1644	43	0.6675
1660	66	0.8325
1460	80	0.624
1306	48	0.949
1264	77	0.893
1226	75	0.09
1845	37	0.886
1345	64	0.1455
1843	87	0.7475
1530	5	0.859
1109	68	0.374
1946	27	0.7575
1460	84	0.143
1416	95	0.158
1482	31	0.636
1882	17	0.177
1705	92	0.7355
1554	83	0.881
1854	92	0.318
1831	98	0.0485
1453	99	0.16
1610	2	0.124
1239	84	0.221
1430	73	0.1795
1801	44	0.325
1802	72	0.5145
1697	20	0.2745
1530	34	0.857
1730	14	0.8105
1986	90	0.3275
1681	57	0.1625
1788	94	0.335
1831	44	0.83
1264	23	0.966
1286	1	0.966
1714	43	0.262
1952	91	0.789
1192	86	0.5705
1224	72	0.8085
1499	12	0.9225
1602	7	0.83
1316	81	0.0535
1465	12	0.874
1872	24	0.017
1732	64	0.41
1814	20	0.6285
1076	55	0.7305
1069	79	0.25
1257	3	0.4805
1368	17	0.2745
1907	6	0.7085
1387	29	0.716
1765	46	0.893
1569	47	0.483
1797	10	0.556
1360	98	0.2815
1787	73	0.7065
1222	92	0.0315
1153	18	0.9635
1246	80	0.8375
1652	16	0.0365
1513	33	0.0195
1273	25	0.255
1728	41	0.5075
1790	23	0.0775
1133	15	0.17
1355	57	0.478
1831	61	0.626
1405	52	0.4975
1345	82	0.2425
1989	56	0.41
1299	97	0.6385
1293	67	0.745
1969	98	0.7935
1982	35	0.2815
1924	41	0.2765
1899	1	0.961
1530	22	0.8325
1646	89	0.9565
1506	71	0.9055
1723	1	0.6895
1292	99	0.3545
1933	15	0.051
1371	86	0.9415
1471	4	0.7865
1061	91	0.818
1812	2	0.2065
1195	67	0.398
1062	9	0.005
1256	33	0.369
1937	56	0.6455
1714	54	0.398
1599	74	0.063
1502	86	0.3495
1857	72	0.607
1217	96	0.1675
1083	1	0.0245
1890	60	0.84
1922	86	0.425
1299	47	0.9635
1209	12	0.6045
1810	10	0.694
1785	38	0.4805
1559	48	0.653
1055	6	0.4855
1944	46	0.6965
1373	46	0.194
1320	68	0.592
1836	11	0.2085
1002	5	0.4735
1847	18	0.33
1550	42	0.568
1101	58	0.0535
1466	61	0.859
1444	78	0.6675
1711	31	0.9415
1325	100	0.891
1043	31	0.925
1693	27	0.6965
1204	65	0.296
1319	81	0.607
1757	67	0.483
1692	71	0.857
1492	29	0.6385
1153	97	0.961
1707	40	0.7815
1768	46	0.0315
1366	48	0.624
1119	92	0.2405
1694	63	0.2645
1173	12	0.4175
1654	23	0.6455
1094	33	0.675
1694	11	0.478
1399	28	0.0995
1890	99	0.6915
1286	96	0.874
1329	51	0.4755
1547	66	0.925
1198	58	0.721
1648	8	0.4805
1519	16	0.643
1791	14	0.3835
1004	69	0.592
1671	42	0.466
1080	46	0.7085
1108	19	0.41
1862	17	0.33
1703	37	0.9345
1693	92	0.7595
1219	54	0.825
1244	59	0.7985
1041	56	0.5705
1850	58	0.1795
1627	72	0.398
1417	95	0.1915
1723	14	0.568
1151	73	0.5705
1357	50	0.8715
1907	91	0.6895
1730	30	0.5995
1960	58	0.4345
1521	6	0.461
1619	40	0.2065
1776	89	0.6505
1786	22	0.925
1485	37	0.7255
1750	27	0.9415
1676	53	0.7525
1239	64	0.6455
1823	97	0.5535
1462	46	0.7645
1048	36	0.728
1451	78	0.393
1229	83	0.255
1007	93	0.4415
1624	54	0.937
1907	77	0.631
1864	49	0.556
1996	11	0.495
1357	97	0.6215
1225	71	0.7015
1351	82	0.8085
1448	82	0.4805
1751	12	0.5365
1455	79	0.148
1153	40	0.9415
1630	72	0.7765
1980	29	0.0265
1140	84	0.4635
1438	12	0.6455
1540	54	0.784
1697	25	0.842
1591	33	0.187
1412	34	0.7475
1968	66	0.687
1423	55	0.699
1990	88	0.7085
1227	42	0.403
1948	39	0.325
1816	25	0.5195
1360	95	0.7235
1682	4	0.609
1246	6	0.7645
1427	22	0.495
1706	45	0.478
1176	62	0.8205
1676	96	0.454
1198	75	0.573
1553	14	0.5655
1875	9	0.9685
1183	94	0.847
1968	45	0.5485
1846	94	0.1845
1244	88	0.9565
1884	30	0.4755
2000	13	0.874
1008	97	0.483
1275	83	0.636
1219	20	0.675
1434	28	0.8325
1344	54	0.4975
1179	49	0.893
1035	7	0.2085
1273	14	0.3085
1673	85	0.0485
1604	32	0.4565
1425	58	0.141
1203	30	0.568
1133	27	0.546
1304	43	0.1845
1078	65	0.6795
1191	5	0.6675
1477	84	0.8835
1633	6	0.4905
1055	36	0.563
1949	19	0.6965
1687	60	0.9125
1757	16	0.0025
1937	95	0.483
1905	57	0.5025
1679	57	0.1845
1360	26	0.5825
1355	29	0.949
1164	86	0.767
1664	37	0.039
1492	83	0.767
1372	13	0.7475
1102	59	0.466
1326	68	0.6675
1169	44	0.073
1820	92	0.784
1042	83	0.8545
