400	29	0.5875
184	13	0.488
484	27	0.9395
290	56	0.5605
941	93	0.806
995	62	0.393
698	27	0.6725
903	88	0.4805
606	45	0.585
300	8	0.1915
59	2	0.3325
868	17	0.624
586	69	0.313
188	39	0.41
589	21	0.357
967	33	0.029
94	30	0.352
68	62	0.454
354	24	0.4855
618	65	0.592
787	43	0.1625
726	72	0.5315
459	23	0.4735
214	20	0.609
342	48	0.9415
330	9	0.4905
421	17	0.012
777	20	0.626
456	74	0.022
171	14	0.5875
997	9	0.5605
280	71	0.966
764	57	0.0315
122	12	0.767
289	22	0.677
90	27	0.7135
13	26	0.1165
354	13	0.296
525	28	0.8885
816	41	0.376
329	74	0.2475
559	23	0.8275
800	18	0.6675
893	19	0.898
334	18	0.4805
174	3	0.09
908	59	0.4925
474	78	0.9515
567	90	0.2015
386	11	0.6555
941	24	0.039
509	41	0.454
111	59	0.3665
910	32	0.7865
604	89	0.864
310	70	0.5535
796	56	0.9225
99	15	0.342
666	99	0.2355
670	86	0.563
191	2	0.3375
571	75	0.0995
886	43	0.7745
862	80	0.4905
685	98	0.755
403	43	0.005
827	34	0.881
621	63	0.67
38	30	0.461
233	65	0.4685
550	88	0.772
866	94	0.59
21	66	0.3275
890	91	0.505
145	22	0.4225
650	28	0.801
737	33	0.199
852	55	0.67
186	59	0.4175
299	66	0.4465
133	9	0.2645
478	99	0.4565
412	5	0.687
694	26	0.0415
835	58	0.546
1	90	0.7185
296	18	0.483
271	84	0.25
559	54	0.5875
666	44	0.289
810	27	0.573
830	63	0.772
747	2	0.3325
117	2	0.7765
757	11	0.6505
68	18	0.7815
47	33	0.4855
710	14	0.0195
573	46	0.2425
728	53	0.859
784	95	0.5825
260	1	0.454
34	87	0.6795
544	90	0.874
447	53	0.847
478	69	0.7765
546	56	0.801
677	14	0.835
370	93	0.728
390	8	0.6165
738	55	0.738
706	85	0.733
711	86	0.16
236	27	0.636
769	14	0.483
278	79	0.823
747	64	0.2865
79	21	0.876
821	74	0.102
175	87	0.7745
392	87	0.8325
927	41	0.517
446	61	0.738
250	50	0.7525
37	46	0.022
282	9	0.6385
14	42	0.8205
431	65	0.67
545	86	0.051
64	9	0.5995
343	65	0.0245
970	89	0.631
921	36	0.143
634	8	0.539
376	3	0.6455
883	14	0.107
551	71	0.8445
246	54	0.5485
937	85	0.4975
322	95	0.4685
902	50	0.91
616	31	0.9685
691	46	0.8155
807	90	0.3785
744	91	0.84
881	83	0.262
458	34	0.954
820	25	0.3885
632	51	0.318
382	76	0.682
828	74	0.2595
724	88	0.842
945	61	0.648
594	43	0.4855
502	67	0.0095
559	80	0.568
806	71	0.801
428	31	0.881
648	66	0.267
864	97	0.6845
274	42	0.5705
728	36	0.7695
163	30	0.323
268	41	0.2405
642	9	0.1555
669	93	0.961
316	69	0.568
653	51	0.8545
900	94	0.522
809	89	0.2745
427	26	0.437
424	57	0.017
59	28	0.7425
421	81	0.0195
429	24	0.4905
30	93	0.2135
146	30	0.512
66	37	0.0145
856	74	0.716
143	7	0.9685
632	94	0.3155
