1311	71	0.7015
1675	17	0.4685
1186	50	0.842
1506	98	0.835
1572	34	0.432
1478	95	0.284
1786	35	0.4735
1291	78	0.966
1068	83	0.6455
1034	36	0.825
1250	39	0.5095
1725	45	0.6625
1849	12	0.937
1918	8	0.546
1917	34	0.5265
1488	36	0.796
1217	47	0.3835
1676	89	0.7065
1424	15	0.085
1316	92	0.0655
1959	17	0.2305
1389	48	0.631
1127	32	0.478
1128	45	0.335
1540	25	0.59
1307	83	0.6505
1567	67	0.165
1284	42	0.8085
1170	87	0.597
1913	33	0.4415
1206	88	0.9415
1010	24	0.954
1981	7	0.495
1776	19	0.3105
1998	74	0.342
1184	52	0.4415
1028	68	0.16
1804	39	0.0365
1816	21	0.954
1683	18	0.3105
1085	94	0.408
1014	80	0.2185
1314	21	0.859
1588	4	0.9585
1689	93	0.66
1592	93	0.665
1761	38	0.8375
1780	83	0.602
1240	6	0.7765
1780	80	0.5875
1560	92	0.842
1765	4	0.779
1822	32	0.852
1740	53	0.5075
1132	55	0.7405
1901	35	0.364
1281	87	0.7865
1581	19	0.279
1093	28	0.745
1434	76	0.874
1034	9	0.886
1925	81	0.643
1899	73	0.386
1458	21	0.5415
1794	45	0.2135
1384	89	0.92
1766	50	0.961
1397	31	0.556
1297	10	0.432
1596	86	0.046
1981	26	0.301
1433	97	0.5995
1761	47	0.8615
1547	53	0.7525
1354	76	0.1045
1106	21	0.5195
1415	55	0.2695
1117	48	0.4975
1320	93	0.966
1303	13	0.211
1145	93	0.859
1168	13	0.738
1774	5	0.7355
1126	78	0.677
1510	34	0.8155
1992	67	0.0145
1990	86	0.5535
1499	62	0.903
1590	17	0.2695
1268	79	0.823
1479	72	0.818
1298	43	0.83
1329	96	0.704
1824	72	0.8785
1574	84	0.546
1587	63	0.607
1519	26	0.4125
1528	74	0.6845
1534	71	0.107
1106	85	0.789
1796	55	0.6555
1905	29	0.626
1935	59	0.415
1666	72	0.728
1067	71	0.0095
1731	33	0.012
1125	82	0.478
1037	98	0.1165
1742	40	0.425
